id,name,state,city,county,localeCode,localeBucket,latitude,longitude,enrollment,teacherFte,studentTeacherRatio,perPupilSpending,schoolCount,sourceYear
4701410,Giles County,TN,Pulaski,Giles County,42,Rural,35.20288,-87.038802,3861,268.9,14.36,9218.34,8,2017-2018
4701440,Grainger County,TN,Rutledge,Grainger County,42,Rural,36.2794,-83.5216,3503,220.2,15.91,8782.47,8,2017-2018
4701470,Greene County,TN,Greeneville,Greene County,41,Rural,36.167527,-82.846913,6783,434.3,15.62,8551.08,16,2017-2018
4701500,Greeneville,TN,Greeneville,Greene County,32,Town,36.1638,-82.8326,2846,185.5,15.34,10861.21,7,2017-2018
4701530,Grundy County,TN,Altamont,Grundy County,42,Rural,35.426652,-85.721883,2059,148.6,13.86,9263.23,7,2017-2018
4701590,Hamilton County,TN,Chattanooga,Hamilton County,12,Urban,35.07334,-85.154231,44822,2886.4,15.53,9663.78,78,2017-2018
4701620,Hancock County,TN,Sneedville,Hancock County,42,Rural,36.526061,-83.21604,959,71.9,13.34,10366.01,2,2017-2018
4701650,Hardeman County Schools,TN,Bolivar,Hardeman County,43,Rural,35.278535,-89.029446,3687,284.0,12.98,9680.5,9,2017-2018
4701680,Hardin County,TN,Savannah,Hardin County,33,Town,35.22479,-88.24901,3619,221.6,16.33,8837.52,7,2017-2018
4701740,Hawkins County,TN,Rogersville,Hawkins County,41,Rural,36.408,-83.0071,6705,477.8,14.03,9319.16,18,2017-2018
4701770,Haywood County,TN,Brownsville,Haywood County,32,Town,35.593578,-89.253192,2904,205.0,14.17,9938.71,5,2017-2018
4701800,Henderson County,TN,Lexington,Henderson County,42,Rural,35.648709,-88.389297,3991,250.5,15.93,8715.61,9,2017-2018
4701830,Henry County,TN,Paris,Henry County,42,Rural,36.293008,-88.328301,3034,200.1,15.16,9268.29,6,2017-2018
4701860,Hickman County,TN,Centerville,Hickman County,42,Rural,35.779583,-87.463528,3392,236.9,14.32,9073.7,8,2017-2018
4701890,Hollow Rock - Bruceton,TN,Bruceton,Carroll County,42,Rural,36.033894,-88.265624,655,49.0,13.37,8461.07,2,2017-2018
4701920,Houston County,TN,Erin,Houston County,42,Rural,36.311985,-87.675855,1383,83.6,16.54,8939.26,4,2017-2018
4701950,Humboldt City Schools,TN,Humboldt,Gibson County,31,Town,35.840522,-88.908009,1179,81.6,14.45,10118.74,3,2017-2018
4701980,Humphreys County,TN,Waverly,Humphreys County,41,Rural,36.0862,-87.7524,2980,194.2,15.35,8761.41,7,2017-2018
4702010,Huntingdon Special School District,TN,Huntingdon,Carroll County,42,Rural,36.0209,-88.4094,1270,88.0,14.43,8466.14,3,2017-2018
4702070,Jackson County,TN,Gainesboro,Jackson County,43,Rural,36.347956,-85.656728,1493,108.1,13.81,9594.11,4,2017-2018
4702100,Jefferson County,TN,Dandridge,Jefferson County,41,Rural,36.015819,-83.415343,7302,469.0,15.57,8611.07,11,2017-2018
4702130,Johnson City,TN,Johnson City,Washington County,13,Urban,36.314259,-82.34742,7925,499.9,15.85,9641.89,11,2017-2018
4702160,Johnson County,TN,Mountain City,Johnson County,41,Rural,36.475852,-81.803624,2110,143.6,14.69,9905.69,7,2017-2018
4702190,Kingsport,TN,Kingsport,Sullivan County,13,Urban,36.55298,-82.564871,7637,493.6,15.47,10221.95,12,2017-2018
4702220,Knox County,TN,Knoxville,Knox County,21,Suburban,35.9612,-83.9159,60802,3703.3,16.42,8850.45,87,2017-2018
4702280,Lake County,TN,Tiptonville,Lake County,43,Rural,36.381847,-89.475081,817,72.0,11.35,9784.58,3,2017-2018
4702310,Lauderdale County,TN,Ripley,Lauderdale County,32,Town,35.733155,-89.540149,4159,291.8,14.25,9249.82,7,2017-2018
4702340,Lawrence County,TN,Lawrenceburg,Lawrence County,42,Rural,35.249488,-87.334391,6947,426.8,16.28,8562.4,12,2017-2018
4702370,Lebanon,TN,Lebanon,Wilson County,31,Town,36.216196,-86.301174,3773,243.0,15.53,9077.13,6,2017-2018
4702400,Lenoir City,TN,Lenoir City,Loudon County,21,Suburban,35.791737,-84.264749,2297,138.7,16.56,9078.36,3,2017-2018
4702430,Lewis County,TN,Hohenwald,Lewis County,33,Town,35.5453,-87.5538,1725,120.4,14.33,8713.04,4,2017-2018
4702460,Lexington,TN,Lexington,Henderson County,32,Town,35.64806,-88.394781,851,53.6,15.88,10015.28,2,2017-2018
4702490,Lincoln County,TN,Fayetteville,Lincoln County,32,Town,35.142746,-86.571541,3863,255.5,15.12,8952.89,8,2017-2018
4702520,Loudon County,TN,Loudon,Loudon County,41,Rural,35.73956,-84.343361,4887,309.4,15.8,9238.39,9,2017-2018
4702550,Macon County,TN,Lafayette,Macon County,41,Rural,36.519908,-86.032683,4007,239.2,16.75,8196.16,8,2017-2018
4702580,Madison County,TN,Jackson,Madison County,13,Urban,35.645309,-88.852761,12836,875.7,14.66,9236.52,23,2017-2018
4702610,Manchester,TN,Manchester,Coffee County,32,Town,35.4834,-86.0852,1400,100.0,14.0,10689.29,3,2017-2018
4702640,Marion County,TN,Jasper,Marion County,32,Town,35.0759,-85.6257,4105,250.0,16.42,8796.59,11,2017-2018
4702670,Marshall County,TN,Lewisburg,Marshall County,42,Rural,35.4579,-86.7837,5542,340.4,16.28,8496.57,10,2017-2018
4702700,Maryville,TN,Maryville,Blount County,21,Suburban,35.7476,-83.9778,5349,324.5,16.48,10359.13,7,2017-2018
4702760,Maury County,TN,Columbia,Maury County,41,Rural,35.614056,-87.040942,12791,845.0,15.14,8959.5,21,2017-2018
4702790,McKenzie,TN,McKenzie,Carroll County,32,Town,36.141387,-88.521849,1356,86.5,15.68,7767.7,3,2017-2018
4702820,McMinn County,TN,Athens,McMinn County,41,Rural,35.441317,-84.5954,5690,348.0,16.35,8334.09,9,2017-2018
4702880,McNairy County,TN,Selmer,McNairy County,42,Rural,35.163073,-88.583758,4271,307.7,13.88,8561.93,8,2017-2018
4702910,Meigs County,TN,Decatur,Meigs County,42,Rural,35.518238,-84.78907,1752,116.7,15.01,9114.16,4,2017-2018
4702970,Milan,TN,Milan,Gibson County,41,Rural,35.91891,-88.758421,2047,133.0,15.39,8968.25,3,2017-2018
4703000,Monroe County,TN,Madisonville,Monroe County,41,Rural,35.534642,-84.355041,5257,341.8,15.38,9229.6,12,2017-2018
4703030,Montgomery County,TN,Clarksville,Montgomery County,12,Urban,36.520897,-87.345581,34841,2084.2,16.72,8822.82,39,2017-2018
4703060,Moore County,TN,Lynchburg,Moore County,42,Rural,35.282084,-86.374099,885,62.5,14.16,10738.98,2,2017-2018
4703090,Morgan County,TN,Wartburg,Morgan County,42,Rural,36.0994,-84.5517,2980,200.0,14.9,9375.84,8,2017-2018
4703150,Murfreesboro,TN,Murfreesboro,Rutherford County,12,Urban,35.8036,-86.398,8841,568.9,15.54,9536.82,12,2017-2018
4703180,Davidson County,TN,Nashville,Davidson County,11,Urban,36.1219,-86.766811,84728,5164.5,16.41,11999.13,161,2017-2018
4703210,Newport,TN,Newport,Cocke County,32,Town,35.963009,-83.186883,713,51.2,13.93,9339.41,1,2017-2018
4703240,Oak Ridge,TN,Oak Ridge,Anderson County,21,Suburban,36.0265,-84.2506,4440,319.2,13.91,12302.25,7,2017-2018
4703270,Obion County,TN,Union City,Obion County,41,Rural,36.442264,-89.057518,3348,230.0,14.56,9261.65,7,2017-2018
4703300,Oneida,TN,Oneida,Scott County,32,Town,36.503367,-84.510943,1284,85.0,15.11,9044.39,3,2017-2018
4703330,Overton County,TN,Livingston,Overton County,41,Rural,36.3872,-85.3196,3132,196.1,15.97,8138.57,7,2017-2018
4703360,Paris,TN,Paris,Henry County,33,Town,36.2817,-88.2946,1686,108.0,15.61,8868.33,3,2017-2018
4703390,Perry County,TN,Linden,Perry County,43,Rural,35.6087,-87.8375,1075,80.7,13.32,10627.91,4,2017-2018
4703420,Pickett County,TN,Byrdstown,Pickett County,43,Rural,36.57562,-85.133341,670,52.0,12.88,9325.37,2,2017-2018
4703450,Polk County,TN,Benton,Polk County,42,Rural,35.1778,-84.6541,2390,152.0,15.72,8932.22,6,2017-2018
4703480,Putnam County,TN,Cookeville,Putnam County,33,Town,36.15198,-85.471481,11421,692.0,16.5,8881.97,20,2017-2018
4703510,Rhea County,TN,Dayton,Rhea County,42,Rural,35.4897,-85.022781,4307,286.0,15.06,9023.22,7,2017-2018
4703540,Richard City,TN,South Pittsburg,Marion County,41,Rural,34.995777,-85.721208,272,17.7,15.37,8389.71,1,2017-2018
4703590,Roane County,TN,Kingston,Roane County,32,Town,35.8895,-84.5311,6633,430.9,15.39,9524.35,17,2017-2018
4703600,Robertson County,TN,Springfield,Robertson County,41,Rural,36.500477,-86.896303,11381,746.7,15.24,8567.44,21,2017-2018
4703660,Rogersville,TN,Rogersville,Hawkins County,32,Town,36.4031,-83.0056,672,43.9,15.31,9684.52,1,2017-2018
4703690,Rutherford County,TN,Murfreesboro,Rutherford County,21,Suburban,35.812086,-86.403053,45292,2954.2,15.33,8811.87,47,2017-2018
4703720,Scott County,TN,Huntsville,Scott County,42,Rural,36.410394,-84.490594,2977,209.3,14.22,8509.91,7,2017-2018
4703750,Sequatchie County,TN,Dunlap,Sequatchie County,41,Rural,35.3557,-85.4034,2230,141.0,15.82,8088.34,3,2017-2018
4703780,Sevier County,TN,Sevierville,Sevier County,41,Rural,35.865545,-83.562255,14512,1023.0,14.19,10090.89,28,2017-2018
4703870,Smith County,TN,Carthage,Smith County,42,Rural,36.226213,-85.946964,3126,197.2,15.85,8055.02,9,2017-2018
4703900,South Carroll,TN,Clarksburg,Carroll County,42,Rural,35.87499,-88.38377,361,23.0,15.7,8412.74,1,2017-2018
4703960,Stewart County,TN,Dover,Stewart County,42,Rural,36.48323,-87.823691,2064,122.0,16.92,8749.52,4,2017-2018
4703990,Sullivan County,TN,Blountville,Sullivan County,22,Suburban,36.535651,-82.321842,9758,651.0,14.99,9203.73,22,2017-2018
4704020,Sumner County,TN,Gallatin,Sumner County,21,Suburban,36.39329,-86.431091,29636,1927.3,15.38,8794.24,49,2017-2018
4704050,Sweetwater,TN,Sweetwater,Monroe County,41,Rural,35.5993,-84.469126,1542,93.1,16.56,8136.84,4,2017-2018
4704080,Tipton County,TN,Covington,Tipton County,31,Town,35.54656,-89.659771,11114,675.4,16.46,8166.91,14,2017-2018
4704100,Trenton,TN,Trenton,Gibson County,32,Town,35.9686,-88.9392,1361,81.5,16.7,9047.02,3,2017-2018
4704170,Trousdale County,TN,Hartsville,Trousdale County,42,Rural,36.38442,-86.139581,1255,86.4,14.53,9117.93,3,2017-2018
4704200,Tullahoma,TN,Tullahoma,Coffee County,32,Town,35.35618,-86.207051,3546,237.6,14.92,10123.52,7,2017-2018
4704230,Unicoi County,TN,Erwin,Unicoi County,31,Town,36.14624,-82.416331,2405,160.0,15.03,9320.17,6,2017-2018
4704260,Union City,TN,Union City,Obion County,33,Town,36.421874,-89.056993,1658,106.6,15.55,9345.6,3,2017-2018
4704290,Union County,TN,Maynardville,Union County,42,Rural,36.233,-83.8337,4207,256.0,16.43,7757.78,10,2017-2018
4704320,Van Buren County,TN,Spencer,Van Buren County,42,Rural,35.751382,-85.466124,739,57.8,12.79,10981.06,2,2017-2018
4704350,Warren County,TN,McMinnville,Warren County,32,Town,35.6527,-85.8091,6520,473.0,13.78,8627.15,11,2017-2018
4704380,Washington County,TN,Jonesborough,Washington County,22,Suburban,36.2935,-82.4792,8479,555.0,15.28,8508.08,16,2017-2018
4704440,Wayne County,TN,Waynesboro,Wayne County,43,Rural,35.313411,-87.763114,2316,168.0,13.79,9380.4,7,2017-2018
4704470,Weakley County,TN,Dresden,Weakley County,42,Rural,36.2759,-88.6994,4193,284.3,14.75,8567.85,10,2017-2018
4704490,West Carroll Sp Dist,TN,Atwood,Carroll County,42,Rural,35.974954,-88.64426,910,66.0,13.79,9048.35,3,2017-2018
4704500,White County,TN,Sparta,White County,41,Rural,35.9282,-85.4544,3997,256.5,15.58,8453.59,9,2017-2018
4704530,Williamson County,TN,Franklin,Williamson County,41,Rural,35.915,-86.8837,39322,2547.1,15.44,9191.95,44,2017-2018
4704550,Wilson County,TN,Lebanon,Wilson County,21,Suburban,36.167459,-86.305948,18343,1084.0,16.92,8303.0,21,2017-2018
4800001,CROSBYTON CISD,TX,CROSBYTON,Crosby County,43,Rural,33.65855,-101.247101,367,38.15,9.62,12359.67,4,2017-2018
4800002,SPUR ISD,TX,SPUR,Dickens County,43,Rural,33.48351,-100.860307,261,28.44,9.18,12632.18,1,2017-2018
4800003,ROCKSPRINGS ISD,TX,ROCKSPRINGS,Edwards County,43,Rural,30.017526,-100.205049,313,23.36,13.4,10750.8,1,2017-2018
4800005,BLACKWELL CISD,TX,BLACKWELL,Nolan County,43,Rural,32.091386,-100.323999,158,21.18,7.46,23348.1,1,2017-2018
4800006,ASPERMONT ISD,TX,ASPERMONT,Stonewall County,43,Rural,33.138486,-100.222478,227,21.49,10.56,13030.84,2,2017-2018
4800007,PANTHER CREEK CISD,TX,VALERA,Coleman County,43,Rural,31.638014,-99.553081,174,18.15,9.59,11724.14,1,2017-2018
4800008,DRIPPING SPRINGS ISD,TX,DRIPPING SPRINGS,Hays County,42,Rural,30.19409,-98.094371,6450,412.35,15.64,8678.76,7,2017-2018
4800009,WIMBERLEY ISD,TX,WIMBERLEY,Hays County,41,Rural,30.0056,-98.114111,2445,166.83,14.66,8794.68,4,2017-2018
4800010,HAYS CISD,TX,KYLE,Hays County,21,Suburban,30.0083,-97.8629,19862,1228.72,16.16,8845.99,23,2017-2018
4800011,ALVARADO ISD,TX,ALVARADO,Johnson County,41,Rural,32.40698,-97.220652,3729,219.46,16.99,8739.07,7,2017-2018
4800012,CHISUM ISD,TX,PARIS,Lamar County,41,Rural,33.626189,-95.564523,954,73.43,12.99,8783.02,3,2017-2018
4807350,COLLEGE STATION ISD,TX,COLLEGE STATION,Brazos County,12,Urban,30.592861,-96.321679,13570,930.15,14.59,8917.61,19,2017-2018
4807380,ABBOTT ISD,TX,ABBOTT,Hill County,42,Rural,31.883393,-97.07685,290,23.12,12.54,9255.17,1,2017-2018
4807410,ABERNATHY ISD,TX,ABERNATHY,Hale County,31,Town,33.83135,-101.847263,767,68.0,11.28,11353.32,4,2017-2018
4807440,ABILENE ISD,TX,ABILENE,Taylor County,12,Urban,32.4509,-99.7329,16842,1109.37,15.18,8918.3,30,2017-2018
4807470,ACADEMY ISD,TX,LITTLE RIVER,Bell County,41,Rural,30.981934,-97.344324,1559,106.31,14.66,8223.86,5,2017-2018
4807500,ADRIAN ISD,TX,ADRIAN,Oldham County,43,Rural,35.275432,-102.665172,120,17.6,6.82,17550.0,1,2017-2018
4807530,AGUA DULCE ISD,TX,AGUA DULCE,Nueces County,42,Rural,27.784884,-97.912488,338,34.11,9.91,11849.11,2,2017-2018
4807590,ALAMO HEIGHTS ISD,TX,SAN ANTONIO,Bexar County,11,Urban,29.49245,-98.466851,4810,344.55,13.96,10016.42,6,2017-2018
4807650,ALBA-GOLDEN ISD,TX,ALBA,Wood County,42,Rural,32.758039,-95.586251,885,75.61,11.7,8987.57,3,2017-2018
4807680,ALBANY ISD,TX,ALBANY,Shackelford County,43,Rural,32.724261,-99.289099,508,45.98,11.05,11324.8,2,2017-2018
4807710,ALDINE ISD,TX,HOUSTON,Harris County,21,Suburban,30.004261,-95.389523,67331,4373.28,15.4,10108.54,79,2017-2018
4807780,ALEDO ISD,TX,ALEDO,Parker County,41,Rural,32.71118,-97.616201,5718,328.91,17.38,8158.1,9,2017-2018
4807800,ALICE ISD,TX,ALICE,Jim Wells County,32,Town,27.756742,-98.051543,5073,314.18,16.15,8604.38,10,2017-2018
4807830,ALIEF ISD,TX,HOUSTON,Harris County,11,Urban,29.712213,-95.596358,46263,3283.39,14.09,10228.41,46,2017-2018
4807890,ALLEN ISD,TX,ALLEN,Collin County,21,Suburban,33.0858,-96.6659,21159,1332.72,15.88,8981.95,24,2017-2018
4807950,ALPINE ISD,TX,ALPINE,Brewster County,33,Town,30.357498,-103.668169,1094,88.45,12.37,11579.52,3,2017-2018
4807980,ALTO ISD,TX,ALTO,Cherokee County,42,Rural,31.661726,-95.074125,671,59.53,11.27,9535.02,3,2017-2018
4808090,ALVIN ISD,TX,ALVIN,Brazoria County,21,Suburban,29.418425,-95.240814,24852,1631.97,15.23,10048.49,29,2017-2018
4808100,ALVORD ISD,TX,ALVORD,Wise County,42,Rural,33.36062,-97.700931,709,57.9,12.25,10297.6,3,2017-2018
4808130,AMARILLO ISD,TX,AMARILLO,Potter County,12,Urban,35.193101,-101.919938,33068,2239.69,14.76,9181.29,56,2017-2018
4808160,AMHERST ISD,TX,AMHERST,Lamb County,42,Rural,34.016647,-102.40994,165,19.88,8.3,11036.36,1,2017-2018
4808190,ANAHUAC ISD,TX,ANAHUAC,Chambers County,42,Rural,29.771131,-94.678546,1338,96.01,13.94,10094.17,4,2017-2018
4808230,ANDERSON-SHIRO CISD,TX,ANDERSON,Grimes County,42,Rural,30.488262,-95.994018,860,66.57,12.92,9720.93,2,2017-2018
4808280,ANDREWS ISD,TX,ANDREWS,Andrews County,32,Town,32.32137,-102.551591,4066,250.67,16.22,9382.19,6,2017-2018
4808310,ANGLETON ISD,TX,ANGLETON,Brazoria County,41,Rural,29.177,-95.418,6867,413.32,16.61,9070.05,11,2017-2018
4808340,ANNA ISD,TX,ANNA,Collin County,31,Town,33.34485,-96.548201,3459,224.17,15.43,9167.68,6,2017-2018
4808400,ANSON ISD,TX,ANSON,Jones County,42,Rural,32.753634,-99.896822,771,68.1,11.32,9801.56,3,2017-2018
4808430,ANTHONY ISD,TX,ANTHONY,El Paso County,21,Suburban,31.995325,-106.601333,839,55.18,15.2,10856.97,3,2017-2018
4808460,ANTON ISD,TX,ANTON,Hockley County,42,Rural,33.814793,-102.16247,235,21.4,10.98,11268.09,1,2017-2018
4808490,APPLE SPRINGS ISD,TX,APPLE SPRINGS,Trinity County,42,Rural,31.225043,-94.970697,199,19.73,10.09,11407.04,2,2017-2018
4808520,AQUILLA ISD,TX,AQUILLA,Hill County,42,Rural,31.854315,-97.218565,322,23.42,13.75,9773.29,1,2017-2018
4808550,ARANSAS COUNTY ISD,TX,ROCKPORT,Aransas County,32,Town,28.040699,-97.044946,2547,228.69,11.14,13803.3,5,2017-2018
4808580,ARANSAS PASS ISD,TX,ARANSAS PASS,San Patricio County,31,Town,27.914833,-97.173479,1474,123.58,11.93,11246.95,5,2017-2018
4808610,ARCHER CITY ISD,TX,ARCHER CITY,Archer County,42,Rural,33.589093,-98.630853,474,46.0,10.3,12204.64,2,2017-2018
4808670,ARGYLE ISD,TX,ARGYLE,Denton County,41,Rural,33.12477,-97.186851,2716,177.88,15.27,9341.31,4,2017-2018
4808700,ARLINGTON ISD,TX,ARLINGTON,Tarrant County,11,Urban,32.70982,-97.124471,61076,4149.86,14.72,9027.41,77,2017-2018
4808730,ARP ISD,TX,ARP,Smith County,42,Rural,32.229632,-95.059236,900,73.88,12.18,10116.67,3,2017-2018
4808870,ATHENS ISD,TX,ATHENS,Henderson County,32,Town,32.20423,-95.858941,3118,201.52,15.47,8824.25,5,2017-2018
4808880,ATLANTA ISD,TX,ATLANTA,Cass County,32,Town,33.11442,-94.166021,1688,132.25,12.76,9912.91,5,2017-2018
4808910,AUBREY ISD,TX,AUBREY,Denton County,41,Rural,33.305952,-96.980866,2495,154.83,16.11,8801.2,4,2017-2018
4808940,AUSTIN ISD,TX,AUSTIN,Travis County,11,Urban,30.27207,-97.756051,81650,5703.26,14.32,10321.8,130,2017-2018
4809000,AUSTWELL-TIVOLI ISD,TX,TIVOLI,Refugio County,42,Rural,28.457256,-96.891151,135,15.84,8.52,18007.41,2,2017-2018
4809030,AVALON ISD,TX,AVALON,Ellis County,42,Rural,32.205326,-96.791374,399,29.62,13.47,10152.88,1,2017-2018
4809060,AVERY ISD,TX,AVERY,Red River County,43,Rural,33.552444,-94.786687,359,31.26,11.48,10278.55,3,2017-2018
4809090,AVINGER ISD,TX,AVINGER,Cass County,42,Rural,32.902233,-94.561797,126,16.25,7.75,13055.56,1,2017-2018
4809150,AXTELL ISD,TX,AXTELL,McLennan County,42,Rural,31.65895,-96.974091,803,76.69,10.47,12686.18,4,2017-2018
4809200,AZLE ISD,TX,AZLE,Tarrant County,21,Suburban,32.89679,-97.54341,6496,392.78,16.54,8524.78,11,2017-2018
4809280,BAIRD ISD,TX,BAIRD,Callahan County,42,Rural,32.398557,-99.399674,305,34.66,8.8,12763.93,3,2017-2018
4809300,BALLINGER ISD,TX,BALLINGER,Runnels County,41,Rural,31.752153,-99.971414,901,79.75,11.3,11118.76,5,2017-2018
4809330,BALMORHEA ISD,TX,BALMORHEA,Reeves County,43,Rural,30.983132,-103.746181,176,17.98,9.79,13755.68,1,2017-2018
4809360,BANDERA ISD,TX,BANDERA,Bandera County,42,Rural,29.723777,-99.076725,2283,145.89,15.65,8796.32,4,2017-2018
4809390,BANGS ISD,TX,BANGS,Brown County,42,Rural,31.7169,-99.1313,959,78.22,12.26,9108.45,3,2017-2018
4809410,BANQUETE ISD,TX,BANQUETE,Nueces County,42,Rural,27.8056,-97.796741,932,78.6,11.86,11627.68,3,2017-2018
4809450,BARBERS HILL ISD,TX,MONT BELVIEU,Chambers County,41,Rural,29.836157,-94.848792,5390,377.45,14.28,11586.46,9,2017-2018
4809540,BARTLETT ISD,TX,BARTLETT,Bell County,32,Town,30.797124,-97.421841,342,30.65,11.16,12286.55,1,2017-2018
4809570,BASTROP ISD,TX,BASTROP,Bastrop County,42,Rural,30.1128,-97.3156,10899,690.34,15.79,8961.28,15,2017-2018
4809630,BAY CITY ISD,TX,BAY CITY,Matagorda County,32,Town,28.982508,-95.983653,3571,256.1,13.94,10687.2,5,2017-2018
4809670,BEAUMONT ISD,TX,BEAUMONT,Jefferson County,12,Urban,30.08932,-94.137011,18858,1177.05,16.02,9037.49,30,2017-2018
4809690,BECKVILLE ISD,TX,BECKVILLE,Panola County,42,Rural,32.2379,-94.4541,665,64.26,10.35,10971.43,2,2017-2018
4809720,BEEVILLE ISD,TX,BEEVILLE,Bee County,32,Town,28.40302,-97.748681,3315,209.02,15.86,9293.21,7,2017-2018
4809750,BELLEVUE ISD,TX,BELLEVUE,Clay County,42,Rural,33.630975,-98.015477,126,17.28,7.29,13103.17,1,2017-2018
4809780,BELLS ISD,TX,BELLS,Grayson County,42,Rural,33.633497,-96.406301,822,64.72,12.7,9800.49,3,2017-2018
4809810,BELLVILLE ISD,TX,BELLVILLE,Austin County,32,Town,29.944814,-96.256598,2261,152.66,14.81,9279.52,6,2017-2018
4809860,BELTON ISD,TX,BELTON,Bell County,23,Suburban,31.058437,-97.459727,11529,723.53,15.93,8700.67,15,2017-2018
4809870,BEN BOLT-PALITO BLANCO ISD,TX,BEN BOLT,Jim Wells County,42,Rural,27.646553,-98.087996,554,45.0,12.31,10518.05,2,2017-2018
4809980,BENJAMIN ISD,TX,BENJAMIN,Knox County,43,Rural,33.583494,-99.789317,110,13.91,7.91,15336.36,1,2017-2018
4810140,BIG SANDY ISD,TX,BIG SANDY,Upshur County,42,Rural,32.58673,-95.111058,715,71.08,10.06,15990.21,3,2017-2018
